,,,,Levelized Long-run Marginal Emission Rates (Hourly),,,,,,,,,,,,,,,,,,,
,Start year =,2025,,Discount Rate =,3%,,Eval period =,25,,Combined Precombustion + Combustion CO2e,,,,,,,,,,,,,
,,,,Units: kg of CO2e per MWh at the point of end-use,,,,,,,,,,,,,,,,,,,
Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,0,1,1,193.8326332,176.2292103,252.8377303,377.0117564,350.089824,160.4783462,296.3612311,150.8214622,216.5692504,503.8996025,412.4769876,489.4366712,169.6315402,244.5347318,214.4176221,371.4192342,373.9721021,452.9831868,506.5473578,397.2175747
1,1,1,1,198.17316,187.8857753,254.9246407,376.9480499,348.5145832,152.0718597,297.560304,151.1376305,215.9181932,502.5456372,405.0004857,488.0654006,172.9111669,251.3108896,212.3119418,368.7963531,377.6805622,455.1382134,510.5842208,390.0546119
2,2,1,1,199.4868883,191.9945643,255.4618963,379.4070991,354.5605602,159.5702521,295.1510891,154.5416026,214.9493596,500.145338,404.052345,487.177271,172.6667717,256.298639,221.314348,367.8647434,385.066677,460.8449825,507.2623888,390.7259374
3,3,1,1,200.4105647,187.4546575,258.1983413,375.9907215,354.0070476,155.7825383,297.2024931,152.9395408,215.0275367,503.4547559,406.7921105,491.9961003,172.479308,252.8950471,223.3066826,368.2786149,385.1821553,455.6227743,500.9586717,393.3956495
4,4,1,1,198.4442181,177.1363703,257.4474557,368.4842146,347.0861584,153.0323546,301.796111,149.789385,213.7566891,503.6720819,406.996857,497.3370454,169.0032572,243.3158311,213.1553626,351.1365291,374.1937035,444.8043561,478.3504355,395.2792419
5,5,1,1,197.2646829,165.9342194,266.108351,350.8032108,342.433284,144.8875515,298.9389964,150.5885545,209.1803026,522.5053393,401.0329141,495.1924541,163.6329451,237.753283,214.2602155,343.216969,367.1377684,422.3291654,454.4078746,377.2942973
6,6,1,1,192.6693943,154.6414739,269.1599874,329.5675302,338.3342734,144.6813261,299.8061036,149.8611888,203.6849025,528.0321286,398.9875802,489.3378043,168.6749652,241.2865283,214.3670286,337.817969,359.5940784,412.0022875,444.2336596,366.2370931
7,7,1,1,181.6161928,113.6856559,246.5214891,281.296573,281.337908,139.156035,268.1554323,131.4709176,187.6109888,490.5605155,391.5879753,474.1882503,167.3776456,218.9928635,199.6401144,287.8510675,294.5042501,396.6111833,396.9561812,341.5504171
8,8,1,1,165.527085,62.29240419,197.261546,203.0065666,235.3246853,113.4330379,223.9793911,107.3030659,155.6708528,382.1038789,356.8983953,382.48986,141.4709862,190.8835941,166.4128675,250.1218122,262.923604,297.9050359,342.3866772,278.051462
9,9,1,1,158.1982941,59.98636609,175.8659052,168.4255379,229.2264714,98.89853631,221.9293468,107.1664613,149.2814574,327.4373853,350.5649615,331.6094524,126.8268815,190.0915998,147.5356576,222.507444,255.0189702,232.8367555,317.9762595,240.6167591
10,10,1,1,159.1340889,61.06998357,181.9166729,155.6287543,228.5002614,99.66011995,219.3432222,109.0276037,143.6613964,312.6142323,351.8088098,317.7433836,122.8169335,186.106464,149.6768929,219.1307618,250.3080411,210.6500865,320.0689427,238.3459051
11,11,1,1,158.6774463,60.44901087,177.2149775,162.190405,228.2539915,99.03948209,222.8153731,111.9190903,143.5723797,304.9694633,357.2578376,312.9712507,127.1451626,185.3834182,150.9073541,222.1783159,248.6007642,210.9649756,313.0196184,231.1059669
12,12,1,1,155.333703,60.57628941,174.2645017,165.3534699,223.7309927,96.52275141,223.2901768,110.9961378,144.5819177,300.2963088,354.7274904,310.7857671,131.6160441,186.0134328,143.3060225,216.4207194,251.939215,219.7466903,309.0391236,240.8956055
