HPXML Name	E+ Name(s)
CoolingSystem	central ac clg coil	central ac and furnace supply fan clg disaggregate	central ac and furnace supply fan htg primary disaggregate
HeatingSystem	furnace htg coil	central ac and furnace supply fan clg disaggregate	central ac and furnace supply fan htg primary disaggregate
